"","customer_id","cont_subs","sex","counties","series_hour","movie_hour","age","watch_medium","household","gift","income","cont_watch","dear_john","genre","facebook_lean","diehard"
"7538","cust7538","Yes","Male","Napa",18,5,27,"Desktop","Single","No",6200,0,4,"Drama","Right","No"
"7539","cust7539","Yes","Female","Sonoma",4,7,30,"Mobile","Couple","Yes",3400,3,5,"Drama","Left","No"
"7540","cust7540","No","Female","Los Angeles",8,10,19,"Desktop","Single","No",5900,0,3,"Horror","Left","No"
"7541","cust7541","Yes","Male","Kings",18,2,29,"Smart TV","Family","No",4800,1,4,"Documentary","Left","Yes"
"7542","cust7542","Yes","Female","Santa Barbara",17,9,36,"Mobile","Couple","Yes",6400,0,3,"Documentary","Center","Yes"
"7543","cust7543","Yes","Male","Santa Barbara",16,15,33,"Desktop","Couple","Yes",6100,0,4,"Action","Center","Yes"
"7544","cust7544","Yes","Male","Napa",12,16,34,"Mobile","Family","Yes",6200,0,4,"Documentary","Center","Yes"
"7545","cust7545","No","Female","Los Angeles",5,20,18,"Desktop","Shared Subs","No",6000,0,5,"Horror","Left","No"
"7546","cust7546","No","Female","Monterey",2,14,26,"Mobile","Family","Yes",3800,1,3,"Comedy","Left","No"
"7547","cust7547","Yes","Female","Santa Barbara",17,6,23,"Mobile","Shared Subs","No",5700,0,5,"Drama","Left","No"
"7548","cust7548","Yes","Male","Monterey",18,19,26,"Mobile","Single","Yes",4100,1,3,"Action","Left","Yes"
"7549","cust7549","Yes","Female","Sonoma",7,5,29,"Mobile","Couple","Yes",3300,3,5,"Documentary","Left","Yes"
"7550","cust7550","Yes","Female","Trinity",6,17,34,"Desktop","Couple","No",5500,0,5,"Documentary","Center","Yes"
"7551","cust7551","Yes","Male","Kings",6,9,25,"Mobile","Single","Yes",4900,0,5,"Documentary","Left","No"
"7552","cust7552","Yes","Male","Trinity",18,13,24,"Mobile","Shared Subs","Yes",5400,0,3,"Comedy","Left","No"
"7553","cust7553","Yes","Male","Sonoma",11,7,28,"Mobile","Single","No",2900,6,3,"Documentary","Left","No"
"7554","cust7554","No","Male","Los Angeles",7,16,22,"Mobile","Family","No",5800,0,3,"Comedy","Center","No"
"7555","cust7555","No","Female","Monterey",0,4,27,"Desktop","Couple","Yes",4300,1,3,"Horror","Center","No"
"7556","cust7556","No","Female","Trinity",5,8,36,"Desktop","Family","No",5700,0,5,"Comedy","Left","Yes"
"7557","cust7557","Yes","Female","Sonoma",4,8,29,"Smart TV","Family","No",3000,4,4,"Drama","Left","No"
"7558","cust7558","Yes","Male","Trinity",13,12,24,"Smart TV","Couple","Yes",5500,0,3,"Documentary","Left","No"
"7559","cust7559","Yes","Female","Monterey",5,17,33,"Smart TV","Couple","No",4200,0,4,"Drama","Left","No"
"7560","cust7560","No","Male","Ventura",8,8,19,"Mobile","Shared Subs","Yes",4800,0,3,"Horror","Left","No"
"7561","cust7561","Yes","Female","Monterey",16,1,28,"Mobile","Couple","No",4200,1,5,"Drama","Left","No"
"7562","cust7562","Yes","Female","Napa",7,7,31,"Desktop","Couple","Yes",6500,0,5,"Drama","Right","No"
"7563","cust7563","Yes","Female","San Fransisco",9,4,31,"Desktop","Family","Yes",6800,0,5,"Documentary","Center","Yes"
"7564","cust7564","No","Male","Kings",0,12,28,"Smart TV","Single","Yes",4900,0,5,"Horror","Left","No"
"7565","cust7565","Yes","Female","Los Angeles",17,14,27,"Mobile","Couple","No",6000,0,5,"Drama","Center","No"
"7566","cust7566","Yes","Male","Napa",13,3,24,"Mobile","Couple","Yes",6200,0,3,"Documentary","Center","Yes"
"7567","cust7567","No","Female","Kings",8,12,29,"Desktop","Family","Yes",4900,0,3,"Horror","Left","No"
"7568","cust7568","Yes","Male","Kings",4,0,23,"Mobile","Shared Subs","Yes",4500,0,3,"Documentary","Left","No"
"7569","cust7569","No","Female","Santa Barbara",4,10,27,"Desktop","Couple","No",6200,0,5,"Horror","Left","No"
"7570","cust7570","Yes","Male","Los Angeles",13,8,23,"Smart TV","Couple","Yes",6300,0,1,"Documentary","Right","Yes"
"7571","cust7571","No","Female","Ventura",9,6,35,"Desktop","Family","Yes",5300,0,2,"Comedy","Left","No"
"7572","cust7572","No","Female","San Diego",1,11,24,"Smart TV","Couple","No",5600,0,1,"Horror","Left","No"
"7573","cust7573","No","Male","Monterey",14,4,18,"Desktop","Shared Subs","Yes",3500,2,3,"Comedy","Left","No"
"7574","cust7574","Yes","Female","Napa",4,17,31,"Desktop","Couple","No",6400,0,3,"Drama","Center","No"
"7575","cust7575","No","Male","San Fransisco",9,15,18,"Mobile","Single","No",6300,0,1,"Horror","Center","No"
"7576","cust7576","Yes","Male","San Fransisco",1,16,28,"Mobile","Single","No",6600,0,3,"Documentary","Center","Yes"
"7577","cust7577","Yes","Male","Napa",15,7,33,"Desktop","Family","Yes",6600,0,3,"Comedy","Center","No"
"7578","cust7578","Yes","Male","Santa Barbara",20,13,30,"Mobile","Shared Subs","No",5900,0,1,"Action","Left","Yes"
"7579","cust7579","No","Female","Santa Barbara",1,16,24,"Smart TV","Family","No",5700,0,4,"Horror","Left","No"
"7580","cust7580","No","Female","Santa Barbara",6,4,22,"Mobile","Single","Yes",5700,0,5,"Comedy","Left","No"
"7581","cust7581","Yes","Male","Trinity",18,16,33,"Mobile","Couple","No",5700,0,5,"Documentary","Center","Yes"
"7582","cust7582","No","Male","Sonoma",4,18,35,"Mobile","Family","Yes",3500,3,4,"Horror","Left","No"
"7583","cust7583","Yes","Female","Trinity",2,14,30,"Smart TV","Shared Subs","No",5700,0,5,"Drama","Left","No"
"7584","cust7584","Yes","Male","Monterey",14,11,30,"Desktop","Single","Yes",4400,1,3,"Action","Left","Yes"
"7585","cust7585","No","Male","Kings",14,7,36,"Mobile","Shared Subs","No",5200,0,3,"Comedy","Center","Yes"
"7586","cust7586","No","Male","Santa Barbara",2,1,25,"Desktop","Couple","No",6100,0,3,"Horror","Left","No"
"7587","cust7587","Yes","Female","Monterey",5,1,29,"Mobile","Family","No",4000,1,3,"Drama","Left","No"
"7588","cust7588","No","Female","Sonoma",12,12,30,"Mobile","Couple","Yes",3400,3,1,"Comedy","Left","No"
"7589","cust7589","No","Male","Sonoma",11,13,28,"Smart TV","Single","No",3000,4,4,"Horror","Left","No"
"7590","cust7590","Yes","Female","Sonoma",19,15,20,"Mobile","Couple","No",2900,7,3,"Horror","Left","No"
"7591","cust7591","Yes","Male","Los Angeles",13,4,24,"Mobile","Family","No",6300,0,1,"Documentary","Center","Yes"
"7592","cust7592","Yes","Male","Ventura",16,12,28,"Desktop","Single","Yes",5100,0,1,"Horror","Left","No"
"7593","cust7593","Yes","Female","Napa",15,10,18,"Desktop","Single","Yes",6100,0,3,"Drama","Left","No"
"7594","cust7594","Yes","Female","Ventura",11,20,30,"Mobile","Couple","No",5000,0,5,"Comedy","Center","No"
"7595","cust7595","No","Female","Ventura",1,11,30,"Mobile","Single","Yes",5300,0,1,"Horror","Left","No"
"7596","cust7596","Yes","Male","Santa Barbara",18,12,24,"Desktop","Couple","Yes",6000,0,3,"Comedy","Left","No"
"7597","cust7597","Yes","Male","Kings",19,7,30,"Mobile","Shared Subs","Yes",5000,0,1,"Action","Left","Yes"
"7598","cust7598","Yes","Female","Sonoma",12,5,25,"Mobile","Shared Subs","Yes",3100,2,4,"Drama","Left","No"
"7599","cust7599","Yes","Male","Monterey",9,9,30,"Smart TV","Family","Yes",4200,1,3,"Action","Left","Yes"
"7600","cust7600","No","Female","Trinity",10,0,36,"Mobile","Couple","No",5700,0,4,"Horror","Center","No"
"7601","cust7601","Yes","Female","Los Angeles",14,9,33,"Mobile","Couple","No",6400,0,5,"Comedy","Right","No"
"7602","cust7602","Yes","Male","Los Angeles",7,8,27,"Desktop","Couple","No",6100,0,4,"Drama","Right","No"
"7603","cust7603","Yes","Female","Napa",8,6,28,"Smart TV","Single","Yes",6600,0,5,"Drama","Center","No"
"7604","cust7604","Yes","Male","Kings",8,1,21,"Desktop","Single","No",4700,0,3,"Drama","Left","No"
"7605","cust7605","No","Female","Los Angeles",17,2,26,"Mobile","Couple","Yes",6400,0,5,"Comedy","Center","No"
"7606","cust7606","Yes","Female","Sonoma",18,13,25,"Mobile","Family","No",2800,6,1,"Horror","Left","No"
"7607","cust7607","Yes","Female","Kings",14,18,25,"Mobile","Single","Yes",4400,1,4,"Drama","Left","No"
"7608","cust7608","Yes","Female","Los Angeles",8,15,38,"Mobile","Couple","Yes",6700,0,5,"Documentary","Center","Yes"
"7609","cust7609","Yes","Female","Kings",6,10,30,"Smart TV","Single","Yes",5000,0,5,"Drama","Left","No"
"7610","cust7610","No","Female","Napa",16,1,24,"Smart TV","Couple","Yes",6100,0,5,"Horror","Left","No"
"7611","cust7611","No","Female","Los Angeles",2,4,31,"Mobile","Couple","Yes",6400,0,5,"Horror","Center","No"
"7612","cust7612","No","Female","Napa",2,4,20,"Smart TV","Couple","Yes",5900,0,3,"Comedy","Left","No"
"7613","cust7613","Yes","Male","Monterey",10,11,31,"Mobile","Single","No",4400,1,5,"Documentary","Left","Yes"
"7614","cust7614","Yes","Female","Sonoma",18,13,36,"Smart TV","Couple","No",3100,4,3,"Drama","Left","No"
"7615","cust7615","Yes","Male","Los Angeles",18,20,24,"Desktop","Family","No",6200,0,3,"Documentary","Center","No"
"7616","cust7616","Yes","Male","Sonoma",2,9,23,"Desktop","Couple","Yes",3200,5,3,"Documentary","Left","No"
"7617","cust7617","Yes","Male","Trinity",0,4,34,"Mobile","Family","Yes",5900,0,3,"Documentary","Center","Yes"
"7618","cust7618","Yes","Male","Napa",11,16,35,"Smart TV","Couple","No",6600,0,4,"Horror","Center","No"
"7619","cust7619","Yes","Female","Sonoma",5,15,18,"Mobile","Shared Subs","Yes",2700,4,3,"Drama","Left","No"
"7620","cust7620","Yes","Male","Los Angeles",16,13,28,"Mobile","Family","No",6100,0,5,"Horror","Left","No"
"7621","cust7621","Yes","Male","Monterey",4,0,30,"Desktop","Shared Subs","Yes",4200,1,5,"Documentary","Left","Yes"
"7622","cust7622","Yes","Male","Los Angeles",13,5,21,"Mobile","Couple","No",5800,0,3,"Documentary","Left","No"
"7623","cust7623","Yes","Male","Napa",10,14,33,"Desktop","Single","No",6500,0,3,"Horror","Center","No"
"7624","cust7624","Yes","Male","Santa Barbara",16,1,30,"Desktop","Family","Yes",6200,0,1,"Drama","Right","No"
"7625","cust7625","Yes","Male","Monterey",17,1,31,"Smart TV","Couple","Yes",4200,1,3,"Drama","Left","No"
"7626","cust7626","Yes","Male","Los Angeles",11,15,29,"Desktop","Couple","Yes",6400,0,5,"Action","Center","Yes"
"7627","cust7627","Yes","Male","Kings",17,13,35,"Desktop","Shared Subs","No",5100,0,3,"Action","Left","Yes"
"7628","cust7628","No","Female","Sonoma",5,4,34,"Desktop","Couple","Yes",3300,3,5,"Comedy","Left","Yes"
"7629","cust7629","Yes","Male","Los Angeles",18,4,23,"Mobile","Family","Yes",5900,0,3,"Documentary","Center","No"
"7630","cust7630","Yes","Male","Napa",15,17,36,"Mobile","Couple","No",6600,0,4,"Action","Right","Yes"
"7631","cust7631","Yes","Male","San Diego",11,17,22,"Desktop","Single","No",5600,0,3,"Documentary","Left","No"
"7632","cust7632","No","Female","Los Angeles",6,6,26,"Desktop","Couple","Yes",6300,0,4,"Comedy","Right","No"
"7633","cust7633","Yes","Male","Napa",11,19,26,"Smart TV","Family","No",6500,0,3,"Documentary","Center","Yes"
"7634","cust7634","Yes","Male","Los Angeles",11,5,28,"Mobile","Family","No",6400,0,3,"Documentary","Center","Yes"
"7635","cust7635","Yes","Male","Kings",10,3,34,"Desktop","Shared Subs","Yes",5100,0,4,"Documentary","Left","Yes"
"7636","cust7636","Yes","Male","Trinity",3,9,24,"Smart TV","Family","Yes",5200,0,4,"Documentary","Left","Yes"
"7637","cust7637","No","Female","Trinity",0,13,28,"Desktop","Family","No",5300,0,5,"Horror","Left","No"
"7638","cust7638","No","Male","Monterey",9,15,22,"Mobile","Shared Subs","Yes",4100,1,4,"Horror","Left","No"
"7639","cust7639","No","Female","Napa",9,8,33,"Mobile","Couple","Yes",6600,0,5,"Horror","Right","No"
"7640","cust7640","Yes","Male","Los Angeles",14,1,24,"Desktop","Family","Yes",6100,0,3,"Documentary","Center","Yes"
"7641","cust7641","Yes","Female","Sonoma",16,19,27,"Mobile","Family","Yes",3000,3,2,"Drama","Left","No"
"7642","cust7642","Yes","Female","Los Angeles",3,5,28,"Mobile","Couple","No",6000,0,5,"Drama","Center","No"
"7643","cust7643","Yes","Male","Kings",13,5,35,"Desktop","Single","Yes",4900,1,1,"Action","Left","Yes"
"7644","cust7644","Yes","Male","Santa Barbara",16,10,27,"Mobile","Family","Yes",5900,0,2,"Horror","Center","No"
"7645","cust7645","Yes","Female","San Fransisco",13,5,27,"Mobile","Couple","No",6500,0,5,"Documentary","Right","No"
"7646","cust7646","Yes","Male","Napa",17,13,27,"Mobile","Shared Subs","No",6400,0,3,"Documentary","Center","Yes"
"7647","cust7647","Yes","Male","Los Angeles",18,17,41,"Desktop","Couple","Yes",6600,0,5,"Drama","Right","No"
"7648","cust7648","No","Male","Sonoma",6,18,32,"Desktop","Shared Subs","No",3400,3,3,"Comedy","Left","No"
"7649","cust7649","Yes","Male","Los Angeles",4,0,31,"Desktop","Shared Subs","No",6400,0,3,"Drama","Right","No"
"7650","cust7650","Yes","Male","Los Angeles",17,8,23,"Smart TV","Couple","No",6300,0,2,"Documentary","Center","No"
"7651","cust7651","Yes","Male","Santa Barbara",13,16,25,"Mobile","Family","No",5700,0,4,"Documentary","Center","No"
"7652","cust7652","Yes","Male","Trinity",18,13,23,"Mobile","Family","No",5600,0,3,"Comedy","Left","No"
"7653","cust7653","No","Female","Santa Barbara",2,5,27,"Mobile","Shared Subs","No",5800,0,4,"Horror","Center","No"
"7654","cust7654","Yes","Female","Los Angeles",11,16,30,"Smart TV","Family","Yes",6400,0,5,"Horror","Center","No"
"7655","cust7655","Yes","Male","Sonoma",11,7,38,"Desktop","Couple","Yes",3500,2,2,"Action","Left","Yes"
"7656","cust7656","Yes","Female","Monterey",15,3,33,"Mobile","Single","No",4200,1,3,"Documentary","Center","Yes"
"7657","cust7657","Yes","Female","Napa",16,7,36,"Mobile","Shared Subs","No",6700,0,5,"Comedy","Center","Yes"
"7658","cust7658","Yes","Male","Sonoma",13,15,21,"Desktop","Couple","Yes",2800,8,5,"Documentary","Left","No"
"7659","cust7659","Yes","Male","Los Angeles",17,15,31,"Mobile","Family","No",6500,0,3,"Documentary","Center","Yes"
"7660","cust7660","Yes","Female","Napa",2,7,35,"Desktop","Shared Subs","No",6600,0,3,"Documentary","Center","Yes"
"7661","cust7661","Yes","Male","San Diego",3,12,21,"Desktop","Family","No",5700,0,3,"Documentary","Left","No"
"7662","cust7662","Yes","Male","Kings",11,10,33,"Desktop","Couple","Yes",4900,0,3,"Documentary","Left","Yes"
"7663","cust7663","Yes","Female","San Fransisco",9,17,23,"Mobile","Shared Subs","Yes",6300,0,5,"Horror","Center","No"
"7664","cust7664","No","Female","Sonoma",10,5,24,"Desktop","Family","No",2700,4,4,"Horror","Left","No"
"7665","cust7665","Yes","Male","Monterey",13,11,40,"Desktop","Couple","No",4200,1,5,"Action","Left","Yes"
"7666","cust7666","Yes","Male","Trinity",11,19,27,"Desktop","Family","Yes",5300,0,3,"Horror","Left","No"
"7667","cust7667","Yes","Male","Monterey",12,15,32,"Smart TV","Shared Subs","Yes",4300,1,3,"Documentary","Center","Yes"
"7668","cust7668","No","Female","Sonoma",14,7,28,"Mobile","Shared Subs","Yes",3300,3,5,"Horror","Left","No"
"7669","cust7669","No","Male","Los Angeles",7,10,29,"Mobile","Couple","No",6200,0,4,"Horror","Center","No"
"7670","cust7670","Yes","Female","Los Angeles",16,10,31,"Desktop","Shared Subs","Yes",6400,0,5,"Horror","Right","No"
"7671","cust7671","Yes","Female","Santa Barbara",8,5,30,"Desktop","Single","Yes",6100,0,4,"Drama","Left","No"
"7672","cust7672","Yes","Male","Ventura",2,7,27,"Mobile","Couple","Yes",5300,0,5,"Documentary","Left","No"
"7673","cust7673","Yes","Female","Napa",13,11,28,"Desktop","Shared Subs","Yes",6200,0,5,"Horror","Center","No"
"7674","cust7674","Yes","Male","Los Angeles",15,11,27,"Mobile","Family","Yes",6300,0,1,"Action","Center","Yes"
"7675","cust7675","Yes","Male","Trinity",16,10,33,"Desktop","Couple","No",5600,0,3,"Drama","Left","No"
"7676","cust7676","No","Male","Monterey",12,7,36,"Desktop","Family","Yes",4400,1,5,"Horror","Left","No"
"7677","cust7677","No","Male","Napa",9,4,31,"Mobile","Couple","No",6700,0,3,"Horror","Right","No"
"7678","cust7678","Yes","Male","Monterey",14,13,29,"Mobile","Family","No",4300,1,4,"Drama","Left","No"
"7679","cust7679","Yes","Female","Napa",13,12,27,"Mobile","Shared Subs","Yes",6600,0,4,"Drama","Center","No"
"7680","cust7680","Yes","Male","Sonoma",8,20,22,"Mobile","Single","Yes",2600,5,3,"Documentary","Left","No"
"7681","cust7681","Yes","Female","Monterey",5,6,32,"Mobile","Couple","No",4000,2,5,"Drama","Left","No"
"7682","cust7682","No","Male","Sonoma",4,2,26,"Mobile","Couple","No",2800,8,3,"Comedy","Left","No"
"7683","cust7683","No","Female","Santa Barbara",5,2,21,"Smart TV","Couple","No",5800,0,5,"Horror","Left","No"
"7684","cust7684","No","Female","Sonoma",6,3,28,"Desktop","Couple","No",3000,7,5,"Horror","Left","No"
"7685","cust7685","Yes","Female","Trinity",12,18,40,"Mobile","Couple","Yes",5900,0,5,"Documentary","Left","Yes"
"7686","cust7686","Yes","Female","Sonoma",14,5,33,"Smart TV","Couple","Yes",3400,1,5,"Documentary","Left","Yes"
"7687","cust7687","Yes","Male","Napa",14,7,35,"Desktop","Couple","Yes",6700,0,3,"Documentary","Center","Yes"
"7688","cust7688","Yes","Male","Napa",19,16,26,"Desktop","Family","No",6100,0,3,"Drama","Center","No"
"7689","cust7689","No","Male","Trinity",0,13,24,"Desktop","Couple","No",5600,0,2,"Comedy","Center","No"
"7690","cust7690","No","Male","Napa",2,17,31,"Smart TV","Couple","Yes",6500,0,1,"Comedy","Right","No"
"7691","cust7691","Yes","Male","San Diego",13,9,22,"Mobile","Couple","No",5700,0,3,"Documentary","Left","No"
"7692","cust7692","Yes","Male","Trinity",16,14,35,"Desktop","Single","Yes",5700,0,3,"Drama","Left","No"
"7693","cust7693","No","Female","Monterey",4,5,31,"Smart TV","Family","No",4000,1,5,"Horror","Left","No"
"7694","cust7694","Yes","Female","Monterey",4,2,31,"Smart TV","Couple","No",3900,1,5,"Drama","Left","No"
"7695","cust7695","Yes","Male","Trinity",4,17,25,"Mobile","Couple","Yes",5600,0,3,"Documentary","Left","Yes"
"7696","cust7696","Yes","Male","Trinity",15,6,31,"Mobile","Couple","Yes",5700,0,3,"Action","Left","Yes"
"7697","cust7697","Yes","Male","Kings",13,1,29,"Mobile","Single","No",5000,1,3,"Documentary","Center","Yes"
"7698","cust7698","Yes","Female","Napa",4,17,40,"Mobile","Couple","No",6700,0,5,"Documentary","Center","Yes"
"7699","cust7699","Yes","Female","Los Angeles",6,19,27,"Desktop","Couple","No",6400,0,5,"Drama","Center","No"
"7700","cust7700","Yes","Male","Ventura",17,3,29,"Smart TV","Single","No",5300,0,3,"Drama","Left","No"
"7701","cust7701","Yes","Male","Napa",20,11,30,"Mobile","Couple","Yes",6300,0,4,"Documentary","Right","Yes"
"7702","cust7702","Yes","Male","Monterey",16,15,26,"Desktop","Couple","Yes",4000,1,3,"Comedy","Left","No"
"7703","cust7703","Yes","Male","San Diego",18,7,26,"Desktop","Single","No",5900,0,3,"Drama","Left","No"
"7704","cust7704","Yes","Female","Los Angeles",16,5,26,"Mobile","Single","No",6100,0,5,"Horror","Left","No"
"7705","cust7705","Yes","Female","Kings",15,6,26,"Desktop","Family","No",4900,0,5,"Drama","Left","No"
"7706","cust7706","No","Female","Sonoma",12,2,38,"Desktop","Couple","Yes",3200,4,3,"Horror","Left","No"
"7707","cust7707","Yes","Female","Trinity",19,15,30,"Desktop","Shared Subs","Yes",5700,0,5,"Documentary","Center","Yes"
"7708","cust7708","Yes","Male","Monterey",4,3,34,"Mobile","Shared Subs","No",4200,1,4,"Action","Center","Yes"
"7709","cust7709","Yes","Female","Santa Barbara",6,14,23,"Mobile","Family","Yes",5900,0,4,"Drama","Left","No"
"7710","cust7710","Yes","Male","San Diego",7,6,24,"Desktop","Family","Yes",5800,0,4,"Documentary","Left","Yes"
"7711","cust7711","Yes","Female","Los Angeles",19,19,22,"Desktop","Couple","Yes",6200,0,4,"Comedy","Left","No"
"7712","cust7712","No","Male","San Fransisco",8,6,34,"Mobile","Single","Yes",6700,0,5,"Comedy","Center","Yes"
"7713","cust7713","Yes","Female","Napa",9,18,29,"Mobile","Family","Yes",6400,0,4,"Documentary","Center","Yes"
"7714","cust7714","Yes","Male","Sonoma",7,2,21,"Desktop","Shared Subs","No",2800,7,3,"Documentary","Left","No"
"7715","cust7715","Yes","Male","Napa",5,20,19,"Mobile","Single","Yes",6200,0,3,"Drama","Left","No"
"7716","cust7716","No","Female","Santa Barbara",3,3,34,"Mobile","Couple","No",5900,0,5,"Comedy","Left","Yes"
"7717","cust7717","Yes","Male","Los Angeles",18,8,28,"Mobile","Couple","Yes",5900,0,5,"Documentary","Left","No"
"7718","cust7718","Yes","Male","Kings",9,8,29,"Mobile","Couple","No",4700,0,3,"Documentary","Center","Yes"
"7719","cust7719","Yes","Female","Kings",18,7,34,"Desktop","Family","Yes",4800,0,5,"Drama","Center","No"
"7720","cust7720","Yes","Male","Los Angeles",5,4,34,"Mobile","Couple","Yes",6400,0,3,"Drama","Center","No"
"7721","cust7721","Yes","Female","Trinity",1,1,24,"Mobile","Family","Yes",5300,0,2,"Drama","Left","No"
"7722","cust7722","Yes","Female","Santa Barbara",16,16,34,"Mobile","Shared Subs","No",6200,0,5,"Comedy","Center","Yes"
"7723","cust7723","Yes","Male","Sonoma",17,9,32,"Desktop","Single","Yes",3300,3,3,"Documentary","Left","Yes"
"7724","cust7724","Yes","Male","Santa Barbara",17,0,27,"Smart TV","Couple","No",6000,0,3,"Action","Left","Yes"
"7725","cust7725","Yes","Male","Sonoma",16,7,29,"Desktop","Couple","Yes",3100,6,4,"Documentary","Left","Yes"
"7726","cust7726","Yes","Male","San Diego",15,17,33,"Mobile","Family","Yes",6100,0,4,"Documentary","Center","Yes"
"7727","cust7727","Yes","Male","Los Angeles",16,19,26,"Desktop","Single","Yes",6000,0,3,"Documentary","Center","Yes"
"7728","cust7728","Yes","Male","Monterey",1,6,34,"Desktop","Single","No",4300,1,5,"Drama","Left","No"
"7729","cust7729","No","Male","Sonoma",14,7,43,"Desktop","Family","No",3400,3,4,"Horror","Left","No"
"7730","cust7730","Yes","Female","Kings",0,19,18,"Smart TV","Shared Subs","No",4400,0,3,"Drama","Left","No"
"7731","cust7731","Yes","Male","Los Angeles",19,1,25,"Mobile","Family","Yes",6200,0,2,"Documentary","Center","Yes"
"7732","cust7732","No","Male","Sonoma",3,7,40,"Mobile","Single","No",3300,3,5,"Comedy","Left","Yes"
"7733","cust7733","Yes","Female","Trinity",6,4,31,"Mobile","Family","Yes",5700,0,5,"Documentary","Left","Yes"
"7734","cust7734","Yes","Male","Kings",9,15,35,"Mobile","Shared Subs","No",5100,0,3,"Documentary","Left","Yes"
"7735","cust7735","No","Female","Monterey",14,9,33,"Mobile","Single","Yes",4400,0,5,"Horror","Left","No"
"7736","cust7736","Yes","Female","Santa Barbara",20,6,21,"Desktop","Single","No",5600,0,5,"Drama","Left","No"
"7737","cust7737","No","Female","Ventura",3,13,33,"Desktop","Single","Yes",5100,0,5,"Comedy","Center","No"
"7738","cust7738","No","Male","Los Angeles",13,6,31,"Smart TV","Couple","Yes",6500,0,3,"Comedy","Center","No"
"7739","cust7739","Yes","Male","Santa Barbara",2,11,40,"Mobile","Family","Yes",6400,0,5,"Action","Right","Yes"
"7740","cust7740","Yes","Male","Los Angeles",12,1,31,"Mobile","Shared Subs","Yes",6300,0,5,"Action","Center","Yes"
"7741","cust7741","Yes","Male","Napa",8,3,26,"Smart TV","Couple","No",6400,0,5,"Documentary","Right","Yes"
"7742","cust7742","Yes","Female","Kings",3,9,36,"Smart TV","Family","No",5000,1,5,"Documentary","Left","Yes"
"7743","cust7743","Yes","Male","Sonoma",1,18,22,"Mobile","Couple","Yes",2900,3,5,"Documentary","Left","No"
"7744","cust7744","Yes","Male","Monterey",10,0,19,"Smart TV","Single","Yes",4000,1,3,"Documentary","Left","No"
"7745","cust7745","Yes","Female","Sonoma",8,20,23,"Desktop","Couple","Yes",2600,9,3,"Drama","Left","No"
"7746","cust7746","Yes","Female","Sonoma",19,16,32,"Mobile","Single","No",3000,7,5,"Documentary","Left","Yes"
"7747","cust7747","No","Female","Trinity",12,13,30,"Desktop","Couple","No",5600,0,5,"Comedy","Left","No"
"7748","cust7748","Yes","Female","Monterey",18,1,30,"Mobile","Couple","Yes",4100,1,1,"Drama","Left","No"
"7749","cust7749","Yes","Male","Santa Barbara",7,11,27,"Desktop","Shared Subs","No",6000,0,3,"Documentary","Left","Yes"
"7750","cust7750","Yes","Male","Kings",15,19,41,"Mobile","Single","Yes",5000,0,3,"Documentary","Left","Yes"
"7751","cust7751","No","Female","Napa",1,14,26,"Mobile","Couple","Yes",6400,0,5,"Horror","Center","No"
"7752","cust7752","No","Female","Monterey",8,18,27,"Mobile","Single","Yes",4200,1,5,"Horror","Left","No"
"7753","cust7753","No","Female","Monterey",6,10,28,"Mobile","Couple","No",4100,1,5,"Horror","Left","No"
"7754","cust7754","Yes","Male","Sonoma",10,17,33,"Mobile","Shared Subs","Yes",3500,2,3,"Action","Left","Yes"
"7755","cust7755","Yes","Male","Monterey",1,4,40,"Mobile","Single","Yes",4500,1,3,"Documentary","Left","Yes"
"7756","cust7756","Yes","Male","Monterey",15,14,34,"Smart TV","Single","No",4200,1,3,"Drama","Left","No"
"7757","cust7757","Yes","Male","Napa",1,13,35,"Smart TV","Family","Yes",6300,0,3,"Action","Right","Yes"
"7758","cust7758","No","Male","Trinity",15,6,20,"Desktop","Shared Subs","Yes",5000,0,3,"Horror","Left","No"
"7759","cust7759","No","Female","Los Angeles",7,2,34,"Mobile","Single","Yes",6500,0,5,"Horror","Center","No"
"7760","cust7760","No","Female","Ventura",14,1,27,"Desktop","Couple","Yes",5000,0,5,"Horror","Left","No"
"7761","cust7761","Yes","Male","Sonoma",4,15,31,"Desktop","Couple","No",3000,5,5,"Documentary","Left","Yes"
"7762","cust7762","Yes","Male","Santa Barbara",2,6,33,"Desktop","Single","Yes",6200,0,2,"Documentary","Right","Yes"
"7763","cust7763","Yes","Female","Sonoma",15,19,35,"Mobile","Shared Subs","Yes",3300,3,5,"Horror","Left","No"
"7764","cust7764","No","Male","San Diego",1,14,20,"Smart TV","Family","Yes",5400,0,1,"Horror","Left","No"
"7765","cust7765","Yes","Male","Los Angeles",14,8,22,"Mobile","Family","Yes",6000,0,3,"Documentary","Center","No"
"7766","cust7766","Yes","Female","Monterey",9,17,31,"Desktop","Couple","Yes",4400,1,5,"Drama","Left","No"
"7767","cust7767","Yes","Male","Ventura",10,15,18,"Desktop","Shared Subs","No",4900,0,3,"Drama","Left","No"
"7768","cust7768","No","Male","Monterey",1,6,23,"Smart TV","Couple","Yes",3800,2,3,"Comedy","Left","No"
"7769","cust7769","Yes","Female","Trinity",17,9,23,"Mobile","Couple","No",5600,0,5,"Horror","Left","No"
"7770","cust7770","Yes","Female","Napa",3,19,25,"Mobile","Single","Yes",6400,0,3,"Horror","Center","No"
"7771","cust7771","Yes","Female","Kings",17,10,32,"Mobile","Couple","Yes",5000,0,3,"Horror","Left","No"
